time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,EMA,MA,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,,Volume,Volume MA,MA,MA,MA,Histogram,MACD,Signal,RSI
2016-03-07T23:00:00Z,1999,2000.25,1976,1981,2092.125,2117.25,1916.25,1945.6605298673637,1979.4999999999975,1898.3761581164215,NaN,NaN,NaN,NaN,NaN,1989.0625,1931272,1980434.4,NaN,1924.0238095238096,1990.165,9.403138805503266,21.24930575363919,11.846166948135926,59.339633346349444
2016-03-08T23:00:00Z,1981.75,1994,1978,1989,2092.125,2117.25,1916.25,1949.6004816976033,1987.9999999999975,1898.3761581164215,NaN,NaN,NaN,NaN,NaN,1985.6875,1744984,1928073.2,NaN,1930.547619047619,1989.538333333333,7.931776473174299,21.7608875396038,13.829111066429501,60.80895896644972
2016-03-09T23:00:00Z,1990,2010.25,1967.25,1988.75,2092.125,2117.25,1916.25,1953.159528816003,1989.5357142857117,1898.3761581164215,NaN,NaN,NaN,NaN,NaN,1989.0625,2738172,1946987.75,NaN,1937.2380952380956,1988.8383333333334,6.451726457130647,21.89376913784281,15.442042680712163,60.735096944044905
2016-03-10T23:00:00Z,1979.75,2012.75,1978,2010.5,2092.125,2117.25,1916.25,1958.3722989236392,1993.3928571428546,1901.081672340184,NaN,NaN,NaN,NaN,NaN,1995.25,1828591,1878217.35,NaN,1945.0357142857147,1988.3783333333333,6.433101651093203,23.48341974457867,17.050318093485465,64.74702664997318
2016-03-13T22:00:00Z,2009.5,2015,2002,2009.25,2092.125,2117.25,1916.25,1962.9975444760355,1996.071428571426,1919.7360051061657,NaN,NaN,NaN,NaN,NaN,2008.9375,1651775,1859898.4,NaN,1953.8333333333333,1987.95,5.84897758953354,24.361540080402392,18.512562490868852,64.34014672053456
2016-03-14T22:00:00Z,2009.25,2010,1995,2006.5,2092.125,2117.25,1916.25,1966.9523131600322,1997.714285714283,1919.7360051061657,NaN,NaN,NaN,NaN,NaN,2005.1875,1910850,1853737.95,NaN,1960.892857142857,1987.3283333333334,4.831972799900079,24.552528490743953,19.720555690843874,63.39626521623853
2016-03-15T22:00:00Z,2006.75,2022.75,1997,2017.25,2092.125,2117.25,1916.25,1971.5248301454837,2000.321428571426,1926.201164135994,NaN,NaN,NaN,NaN,NaN,2010.9375,2043775,1863217.45,NaN,1967.011904761905,1986.9116666666666,4.4474852459165,25.279912248239498,20.832427002322998,65.52536289369539
2016-03-16T22:00:00Z,2017,2036.75,2005.75,2030.25,2092.125,2117.25,1916.25,1976.8634819504398,2007.3571428571402,1936.6435477223947,NaN,NaN,NaN,NaN,NaN,2022.4375,2136877,1889281.05,NaN,1972.1309523809523,1986.5516666666667,4.613055739339067,26.59874667649683,21.985690937157763,67.9529655544299
2016-03-17T22:00:00Z,2031.25,2042.75,2027,2037.5,2092.125,2117.25,1916.25,1982.375892682218,2014.285714285712,1954.0041929501554,NaN,NaN,NaN,NaN,NaN,2034.625,1775664,1897231.9,NaN,1977.892857142857,1986.2650000000003,4.737246827516259,27.907249471553087,23.170002644036828,69.25330196050058
2016-03-20T22:00:00Z,2036.5,2044.5,2031,2042.75,2092.125,2117.25,1916.25,1987.8644478929255,2021.9999999999977,1960.9162736551398,NaN,NaN,NaN,NaN,NaN,2038.6875,1278261,1889878.9,NaN,1984.0000000000005,1985.9533333333334,4.6905593326779815,29.033201809884304,24.342642477206322,70.19636998139529
2016-03-21T22:00:00Z,2043.25,2047.5,2028.75,2042.5,2092.125,2117.25,1916.25,1992.831316266296,2026.5714285714264,1963.3496462896258,NaN,NaN,NaN,NaN,NaN,2040.5,1496196,1884644.75,NaN,1989.059523809524,1985.575,4.177528003581884,29.564552481683677,25.387024478101793,70.08612927190393
2016-03-22T22:00:00Z,2043,2045.25,2025.25,2028.75,2092.125,2117.25,1916.25,1996.096651151178,2029.3571428571408,1963.3496462896258,NaN,NaN,NaN,NaN,NaN,2035.5625,1557185,1846735.5,NaN,1994.428571428572,1985.14,2.528035450884012,28.547068791706806,26.019033340822794,64.12156363094343
2016-03-23T22:00:00Z,2028,2030.25,2012.25,2028.5,2092.125,2117.25,1916.25,1999.0424101374347,2032.499999999998,1963.3496462896258,NaN,NaN,NaN,NaN,NaN,2024.75,1524072,1830724.9,NaN,1999.1071428571436,1984.8450000000005,1.1084767027915703,27.404629219312255,26.296152516520685,64.01489179823204
2016-03-27T22:00:00Z,2030.25,2039.75,2022,2028,2092.125,2117.25,1916.25,2001.6749183067589,2034.0357142857122,1963.3496462896258,NaN,NaN,NaN,NaN,NaN,2030,907834,1782284.05,NaN,2002.7976190476197,1984.8616666666671,-0.11102923442931001,26.157365973484048,26.268395207913358,63.78633823163011
2016-03-28T22:00:00Z,2027.75,2049.25,2019.25,2047.5,2092.125,2117.25,1916.25,2005.8408348243263,2036.499999999998,1963.3496462896258,NaN,NaN,NaN,NaN,NaN,2035.9375,1549483,1768437.65,NaN,2007.7857142857154,1985.3683333333338,0.1353889053413937,26.437631339590098,26.302242434248704,68.50858286906552
2016-03-29T22:00:00Z,2048.5,2064.5,2046.75,2055.25,2092.125,2117.25,1916.25,2010.332577113024,2039.0357142857122,1985.8594513875612,NaN,NaN,NaN,NaN,NaN,2053.75,1627085,1748014.4,NaN,2013.7738095238105,1986.595,0.5375360822692343,26.97416253708525,26.436626454816015,70.17327303613186
2016-03-30T22:00:00Z,2055.5,2059.75,2047.25,2051.5,2092.125,2117.25,1916.25,2014.0750701027491,2040.2857142857122,1986.961006248805,NaN,NaN,NaN,NaN,NaN,2053.5,1736311,1743746.85,NaN,2017.2738095238105,1987.7866666666666,0.28108169581623343,26.787978574586305,26.50689687877007,68.29211188436821
2016-03-31T22:00:00Z,2052.75,2067,2035.25,2065,2092.125,2117.25,1916.25,2018.7046091843174,2043.499999999998,1986.961006248805,NaN,NaN,NaN,NaN,NaN,2055,2051323,1768543.45,NaN,2021.1547619047628,1988.6333333333334,0.725486430190319,27.41375491650797,26.68826848631765,71.27726893195761
2016-04-03T22:00:00Z,2064,2071.5,2054.25,2057.5,2092.125,2117.25,1916.25,2022.231462894834,2047.6071428571408,1995.230915061532,NaN,NaN,NaN,NaN,NaN,2061.8125,1380117,1725158.7,NaN,2024.3452380952392,1989.0883333333334,0.24405518258496528,26.99333746454886,26.749282281963893,67.47655695417022
2016-04-04T22:00:00Z,2055.5,2055.5,2034.25,2038.75,2092.125,2117.25,1916.25,2023.7331480862129,2049.0714285714266,1995.230915061532,NaN,NaN,NaN,NaN,NaN,2046,1827488,1734865.75,NaN,2026.4285714285725,1989.4150000000004,-1.5109396696515134,24.8606076948995,26.371547364551013,59.00561097219064
2016-04-05T22:00:00Z,2042,2060.5,2035,2060.25,2092.125,2117.25,1916.25,2027.052861896557,2053.6785714285693,1995.230915061532,NaN,NaN,NaN,NaN,NaN,2049.4375,1894599,1733032.1,NaN,2029.3452380952394,1990.0216666666668,-1.400075080298386,24.62145351417803,26.021528594476415,64.50778116546606
2016-04-06T22:00:00Z,2059.75,2062,2026,2035,2092.125,2117.25,1916.25,2027.77532899687,2051.892857142855,1995.230915061532,NaN,NaN,NaN,NaN,NaN,2045.6875,2052195,1748392.65,NaN,2031.916666666668,1990.815,-3.1058223747915648,22.13925062598696,25.245073000778525,55.146502352668655
2016-04-07T22:00:00Z,2034.5,2054.25,2030.25,2040.75,2092.125,2117.25,1916.25,2028.9548445426092,2049.821428571426,1995.230915061532,NaN,NaN,NaN,NaN,NaN,2039.9375,1768420,1699905.05,NaN,2034.3809523809534,1991.4399999999996,-3.875342336885076,20.400895079672182,24.276237416557258,56.687930061460044
2016-04-10T22:00:00Z,2041,2056.5,2032.5,2034.5,2092.125,2117.25,1916.25,2029.4589495841901,2047.3928571428548,1995.230915061532,NaN,NaN,NaN,NaN,NaN,2041.125,1679757,1692463.35,NaN,2036.5595238095252,1992.03,-4.7746929135086305,18.30787127467147,23.0825641881801,54.49570092388469
2016-04-11T22:00:00Z,2032.5,2058.5,2029.25,2055.75,2092.125,2117.25,1916.25,2031.8490450765364,2046.071428571426,1995.230915061532,NaN,NaN,NaN,NaN,NaN,2044,1831285,1701438.85,NaN,2038.7142857142871,1992.9233333333334,-3.94240511479304,18.1545577946888,22.09696290948184,60.13984316576441
2016-04-12T22:00:00Z,2055.25,2077,2054,2076,2092.125,2117.25,1916.25,2035.8627682513968,2048.714285714283,1995.230915061532,NaN,NaN,NaN,NaN,NaN,2065.5625,1637033,1687748,NaN,2041.8928571428585,1993.6583333333333,-2.12322195661838,19.442935463708864,21.566157420327244,64.6407437378414
2016-04-13T22:00:00Z,2076.25,2081.75,2068.5,2076.5,2092.125,2117.25,1916.25,2039.5570620467245,2054.1071428571404,2004.9620329560348,NaN,NaN,NaN,NaN,NaN,2075.75,1363745,1653746.5,NaN,2045.2261904761915,1994.55,-1.0363961017603067,20.27066229312686,21.307058394887168,64.74659381066567
2016-04-14T22:00:00Z,2077.75,2080,2069.5,2075,2092.125,2117.25,1916.25,2042.779147315204,2056.214285714283,2008.4533296604313,NaN,NaN,NaN,NaN,NaN,2075.5625,1230494,1608427.35,NaN,2047.976190476192,1995.3866666666668,-0.5908439949867343,20.568503401153748,21.159347396140483,64.12639517764484
2016-04-17T22:00:00Z,2064.25,2088.75,2058.5,2086.75,2092.125,2117.25,1916.25,2046.7764975592763,2063.6071428571404,2008.4533296604313,NaN,NaN,NaN,NaN,NaN,2074.5625,1400343,1589661.3,NaN,2050.666666666668,1996.2966666666666,0.2763442709114017,21.504777734779736,21.228433463868335,66.8084788708614
2016-04-18T22:00:00Z,2085.25,2098.5,2084.75,2093.75,2092.125,2117.25,1916.25,2051.0468159629786,2071.178571428569,2025.6321970249494,NaN,NaN,NaN,NaN,NaN,2090.5625,1565161,1604006.3,NaN,2053.345238095239,1997.295,1.0585827234140126,22.551661868135852,21.49307914472184,68.32770258119558
2016-04-19T22:00:00Z,2094.25,2105.25,2085.75,2098,2092.125,2117.25,1916.25,2055.3152872390715,2080.2499999999973,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2095.8125,1464683,1602430.65,NaN,2055.9761904761917,1998.1483333333333,1.568658746709474,23.453902578108682,21.885243831399208,69.2480314989069
2016-04-20T22:00:00Z,2097.75,2104,2078.75,2082.75,2092.125,2117.25,1916.25,2057.8093520355196,2084.1071428571404,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2090.8125,1638276,1606485.2,NaN,2057.8928571428582,1998.78,0.6333898690031461,22.67698116765314,22.043591298649993,62.25734691256721
2016-04-21T22:00:00Z,2079.75,2089,2075,2086,2092.125,2117.25,1916.25,2060.372138214109,2085.5357142857115,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2082.4375,1497994,1605181.3,NaN,2060.619047619049,1999.505,0.02041830535416267,22.069114180342694,22.048695874988532,63.11201100028407
2016-04-24T22:00:00Z,2091.5,2091.5,2071,2083.25,2092.125,2117.25,1916.25,2062.451943831008,2086.4999999999977,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2084.3125,1280888,1623834,NaN,2063.2261904761917,2000.39,-0.7413630838801453,21.12199202013835,21.863355104018495,61.83604601054413
2016-04-25T22:00:00Z,2084.25,2091.25,2079.5,2088.5,2092.125,2117.25,1916.25,2064.81994893728,2088.4285714285693,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2085.875,1225834,1607651.55,NaN,2066.107142857144,2001.2266666666667,-1.0442507226861153,20.55804170066085,21.602292423346967,63.35906251386759
2016-04-26T22:00:00Z,2082.25,2094,2076.25,2090.75,2092.125,2117.25,1916.25,2067.177226306618,2088.9999999999977,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2085.8125,1420203,1597307.45,NaN,2068.166666666668,2002.285,-1.2327077112749052,20.061407784253333,21.29411549552824,64.02173563058389
2016-04-27T22:00:00Z,2092.5,2094.25,2065.25,2072.5,2092.125,2117.25,1916.25,2067.661114824198,2085.9642857142835,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2081.125,1938653,1607424.55,NaN,2068.9880952380963,2003.245,-2.645015076482302,17.98784664992536,20.63286172640766,55.287502466276905
2016-04-28T22:00:00Z,2073.75,2076,2045.75,2059,2092.125,2117.25,1916.25,2066.8737407492713,2080.3928571428546,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2063.625,2419757,1625846.25,NaN,2069.345238095239,2004.18,-4.441210234495969,15.0813489332877,19.52255916778367,49.86782606024494
2016-05-01T22:00:00Z,2060.75,2077.5,2055.5,2074.25,2092.125,2117.25,1916.25,2067.544309772065,2079.178571428569,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2067,1306173,1622149.05,NaN,2069.785714285715,2005.2133333333334,-4.538979054396691,13.848835349787805,18.387814404184496,55.209232743451466
2016-05-02T22:00:00Z,2075.5,2076.25,2048,2057,2092.125,2117.25,1916.25,2066.5857361564226,2075.0357142857115,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2064.1875,1827577,1622153.5,NaN,2069.761904761906,2006.4466666666667,-5.630810769128129,11.349300942774335,16.980111711902463,48.8667860818342
2016-05-03T22:00:00Z,2057.5,2060.25,2039,2047,2092.125,2117.25,1916.25,2064.805214687657,2069.8571428571404,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2050.9375,1557981,1605322.6,NaN,2070.154761904763,2007.5966666666666,-6.812954406071148,8.463918704313528,15.276873110384676,45.596595152650984
2016-05-04T22:00:00Z,2046.5,2060,2039.5,2044,2092.125,2117.25,1916.25,2062.913831534234,2063.4999999999973,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2047.5,1433289,1574377.3,NaN,2069.380952380953,2008.4983333333337,-7.52748213544143,5.867520441082888,13.395002576524318,44.63163785411519
2016-05-05T22:00:00Z,2043.5,2054.5,2030.5,2052.75,2092.125,2117.25,1916.25,2061.9898468493034,2058.0714285714257,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2045.3125,1813432,1576627.9,NaN,2070.2261904761917,2009.4050000000004,-7.1444463445990305,4.464444645775529,11.60889099037456,48.08274829673821
2016-05-08T22:00:00Z,2053,2059.75,2048.25,2054.25,2092.125,2117.25,1916.25,2061.2862244084577,2055.464285714283,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2053.8125,1370423,1561161.2,NaN,2070.8690476190486,2010.146666666667,-6.539952796004126,3.433949995369403,9.97390279137353,48.67336787441158
2016-05-09T22:00:00Z,2054,2079.75,2048,2077.5,2092.125,2117.25,1916.25,2062.7602040076886,2058.10714285714,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2064.8125,1416966,1540445.25,NaN,2072.916666666668,2010.8316666666674,-4.425402302542498,4.442149913195408,8.867552215737906,56.86455438270541
2016-05-10T22:00:00Z,2077.25,2078.75,2057.5,2058,2092.125,2117.25,1916.25,2062.3274581888077,2055.7857142857115,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2067.875,1471852,1532186.2,NaN,2073.023809523811,2011.4283333333337,-4.193344342890603,3.6258717871246517,7.8192161300152545,49.700467303734335
2016-05-11T22:00:00Z,2059,2072.75,2048.5,2058.75,2058.625,2117.25,1916.25,2062.002234717098,2056.0357142857115,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2059.75,1799103,1553954.1,NaN,2072.2023809523826,2011.9050000000009,-3.8514959229003054,3.0048462263898728,6.856342149290178,49.96158367841896
2016-05-12T22:00:00Z,2059.25,2063.5,2038.5,2043.5,2058.625,2117.25,1916.25,2060.32021337918,2055.5357142857115,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2051.1875,1878403,1586349.55,NaN,2070.6309523809537,2012.151666666667,-4.47105751121507,1.2675202602713398,5.73857777148641,44.86192272109137
2016-05-15T22:00:00Z,2041.25,2068.5,2035,2062.75,2058.625,2117.25,1916.25,2060.541103071982,2058.214285714283,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2051.875,1421736,1587419.2,NaN,2070.0476190476206,2012.5200000000004,-3.4488339787128597,1.4275352980953357,4.876369276808195,51.580413933584644
2016-05-16T22:00:00Z,2062,2069.5,2036.75,2043.5,2058.625,2117.25,1916.25,2058.99191188362,2056.8928571428546,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2052.9375,1988181,1608570.2,NaN,2067.988095238097,2012.7366666666671,-3.9002774525788517,0.001022461084630777,3.9012999136634825,45.59709694074229
2016-05-17T22:00:00Z,2043.75,2057.75,2030.75,2041.5,2058.625,2117.25,1916.25,2057.4017380760183,2055.071428571426,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2043.4375,2085972,1639634.65,NaN,2065.500000000001,2013.0533333333337,-4.1419772213728745,-1.276171613052611,2.8658056083202634,45.01287496854951
2016-05-18T22:00:00Z,2043.5,2044.75,2022,2038.75,2058.625,2117.25,1916.25,2055.706125523653,2049.5357142857115,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2037.25,2055973,1660519.5,NaN,2062.6785714285725,2013.4183333333337,-4.277966241908727,-2.4816521940656457,1.7963140478430815,44.17476250655253
2016-05-19T22:00:00Z,2038.75,2055.5,2037.25,2050,2058.625,2117.25,1916.25,2055.1873868396847,2048.3928571428546,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2045.375,1583721,1664805.85,NaN,2061.1190476190486,2013.6250000000005,-3.4373714003699876,-2.500400202619403,0.9369711977505846,48.40691722854737
2016-05-22T22:00:00Z,2053.25,2056,2043.5,2045.25,2058.625,2117.25,1916.25,2054.283988036077,2046.464285714283,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2049.5,1183296,1659926.25,NaN,2059.1785714285725,2013.7566666666671,-3.0419862406189884,-2.865511603023151,0.17647463759583737,46.793874995555456
2016-05-23T22:00:00Z,2045,2077.25,2041.25,2075,2058.625,2117.25,1916.25,2056.1672618509792,2050.964285714283,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2059.625,1603195,1678794.3,NaN,2058.7857142857156,2014.0733333333337,-0.7377339240026622,-0.7456927674074905,-0.00795884340482822,56.5578685091975
2016-05-24T22:00:00Z,2075,2092.5,2073.5,2087.25,2058.625,2117.25,1916.25,2058.992965319072,2054.464285714283,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2082.0625,1442270,1679897.65,NaN,2058.7261904761917,2014.5183333333337,1.52703895963296,1.900839856136372,0.3738008965034118,59.827010646480055
2016-05-25T22:00:00Z,2088.75,2091.75,2082.5,2089.75,2058.625,2117.25,1916.25,2061.789059380975,2061.071428571426,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2088.1875,968439,1631386.95,NaN,2058.6785714285725,2015.0600000000004,3.02264110970093,4.152102283629574,1.1294611739286444,60.48062465616316
2016-05-26T22:00:00Z,2090.5,2098.75,2088,2097.25,2058.625,2117.25,1916.25,2065.0127812554315,2069.0357142857115,2030.2564773224544,NaN,NaN,NaN,NaN,NaN,2093.625,1035175,1562157.85,NaN,2059.857142857144,2015.3550000000005,4.269939117791309,6.4668850711677806,2.1969459533764715,62.45420342107593
2016-05-30T22:00:00Z,2100,2103.75,2086,2095,2058.625,2117.25,1916.25,2067.738892050392,2077.071428571426,2032.6201302374,NaN,NaN,NaN,NaN,NaN,2096.1875,1631254,1578411.9,NaN,2061.5714285714294,2015.5483333333336,4.664265200303372,8.027277453755687,3.3630122534523146,61.46254777428834
2016-05-31T22:00:00Z,2094,2099.25,2083.25,2098,2092.125,2117.25,1916.25,2070.489901863993,2083.928571428569,2032.6201302374,NaN,NaN,NaN,NaN,NaN,2093.625,1317565,1552911.3,NaN,2062.7023809523816,2015.786666666667,4.827705711004464,9.397644392207894,4.56993868120343,62.321591337318836
2016-06-01T22:00:00Z,2096.75,2104.75,2086.75,2103.75,2092.125,2117.25,1916.25,2073.5135471490844,2092.2857142857115,2035.603555492294,NaN,NaN,NaN,NaN,NaN,2098,1299962,1540010.35,NaN,2064.928571428572,2016.0750000000005,5.002359054285996,10.822887499060926,5.820528444774929,63.97896213995073
2016-06-02T22:00:00Z,2103.5,2106,2082.75,2097.75,2092.125,2117.25,1916.25,2075.716861044622,2095.5357142857115,2035.603555492294,NaN,NaN,NaN,NaN,NaN,2097.5,1746160,1555653.9,NaN,2067.345238095239,2016.1633333333336,4.41362582892944,11.33756073093673,6.923934902007289,60.96540993724344
2016-06-05T22:00:00Z,2097.5,2112.25,2094,2108.25,2092.125,2117.25,1916.25,2078.6744191314747,2098.5357142857115,2042.653879948758,NaN,NaN,NaN,NaN,NaN,2103,1272974,1528631,NaN,2070.4047619047624,2016.3316666666672,4.420210967057505,12.449198610829171,8.028987643771666,64.1479794422828
2016-06-06T22:00:00Z,2108.25,2118,2106.5,2110.25,2092.125,2117.25,1916.25,2081.5449264831586,2101.464285714283,2054.375991953882,NaN,NaN,NaN,NaN,NaN,2110.75,1125951,1516407.4,NaN,2073.142857142858,2016.575,4.247060221000883,13.33781292002277,9.090752699021888,64.73772407053193
2016-06-07T22:00:00Z,2110.25,2119.75,2106.5,2118,2092.125,2117.25,1916.25,2084.859024075599,2104.4285714285693,2057.063392758494,NaN,NaN,NaN,NaN,NaN,2113.625,1308451,1510981.65,NaN,2076.178571428572,2016.725,4.327603010642909,14.500256462325524,10.172653451682615,67.00280522872163
2016-06-08T22:00:00Z,2117.75,2118.5,2106.25,2114.25,2092.125,2117.25,1916.25,2087.530930977817,2107.1785714285693,2058.2445534826447,NaN,NaN,NaN,NaN,NaN,2114.1875,1644419,1519610,NaN,2077.928571428572,2016.7999999999995,3.819167190927912,14.946612440342506,11.127445249414594,64.83269520532252
2016-06-09T22:00:00Z,2104.5,2104.75,2079.5,2087.25,2092.125,2117.25,1916.25,2087.505391798016,2105.6428571428546,2058.2445534826447,NaN,NaN,NaN,NaN,NaN,2094,1799239,1519616.8,NaN,2079.3214285714294,2016.7499999999995,1.4757586967726404,12.972143620380393,11.496384923607753,51.819135468764735
2016-06-12T22:00:00Z,2081,2089.25,2066.5,2069.75,2092.125,2117.25,1916.25,2085.8912652709237,2100.785714285712,2058.2445534826447,NaN,NaN,NaN,NaN,NaN,2076.625,2515271,1551460.2,NaN,2079.845238095239,2016.588333333333,-1.2920255211486982,9.88135302217188,11.173378543320577,45.451100948283596
2016-06-13T22:00:00Z,2067.25,2072.75,2054.75,2066,2092.125,2117.25,1916.25,2084.0829684281125,2096.2499999999977,2058.2445534826447,NaN,NaN,NaN,NaN,NaN,2065.1875,2770212,1618884,NaN,2080.9166666666674,2016.403333333333,-3.3002707339469204,7.048040125886928,10.348310859833848,44.19769214436682
2016-06-14T22:00:00Z,2064.5,2079.5,2059.75,2063.5,2092.125,2117.25,1916.25,2082.211789480102,2089.8571428571404,2058.2445534826447,NaN,NaN,NaN,NaN,NaN,2066.8125,1917677,1615358.8,NaN,2080.952380952382,2016.3399999999997,-4.639882016176106,4.548458339613717,9.188340355789823,43.33961408474769
2016-06-15T22:00:00Z,2062.5,2071.5,2040.75,2070.5,2092.125,2117.25,1933,2081.1470813455476,2084.178571428569,2058.2445534826447,NaN,NaN,NaN,NaN,NaN,2061.3125,2446637,1633392.05,NaN,2082.2380952380963,2016.2899999999995,-4.8733388313651655,3.0966668165833653,7.970005647948531,46.47319723193816
2016-06-16T22:00:00Z,2068.75,2074.75,2053.25,2059,2058.625,2117.25,1933,2079.133710314134,2075.7499999999973,2058.2445534826447,NaN,NaN,NaN,NaN,NaN,2063.9375,1833560,1622271.4,NaN,2083.07142857143,2016.223333333333,-5.570760720020045,1.0065547479234738,6.577315467943519,42.33122646103405
2016-06-19T22:00:00Z,2071,2092.5,2070.25,2074.25,2092.125,2117.25,1933,2078.6897366492126,2070.0357142857115,2058.2445534826447,NaN,NaN,NaN,NaN,NaN,2077,1598465,1623008.6,NaN,2084.761904761906,2016.448333333333,-4.802607522735592,0.5740560645240294,5.376663587259621,48.84256034460741
2016-06-20T22:00:00Z,2079,2086,2074,2080.5,2092.125,2117.25,1933,2078.8543060447387,2069.071428571426,2058.2445534826447,NaN,NaN,NaN,NaN,NaN,2079.875,1400709,1633879.25,NaN,2086.2142857142867,2016.861666666666,-3.7195409747533805,0.7272373688178959,4.446778343571276,51.27091632646869
2016-06-21T22:00:00Z,2079.25,2091.25,2075.25,2076.75,2092.125,2117.25,1933,2078.663005495217,2070.071428571426,2058.2445534826447,NaN,NaN,NaN,NaN,NaN,2080.625,1419838,1624711.4,NaN,2087.7142857142867,2017.0533333333326,-3.125568029476649,0.5398183067254649,3.665386336202114,49.745142487320415
2016-06-22T22:00:00Z,2083,2113.25,2083,2105.75,2092.125,2117.25,1933,2081.1254595411065,2075.7499999999973,2058.2445534826447,NaN,NaN,NaN,NaN,NaN,2096.25,1314510,1618323.4,NaN,2089.1785714285725,2017.431666666666,-0.772134230538355,2.70021854802917,3.472352778567525,59.72650480618213
2016-06-23T22:00:00Z,2115.75,2119.5,1999,2018.5,2092.125,2117.25,1933,2075.4322359464604,2069.321428571426,NaN,NaN,NaN,2118.8352548640332,2118.8352548640332,2118.8352548640332,2063.1875,4174598,1778631.35,NaN,2085.904761904763,2017.0233333333326,-4.856318912256244,-2.59804586175278,2.2582730505034636,36.34054064492249
2016-06-26T22:00:00Z,2013.75,2022.5,1981.5,1985,2092.125,2117.25,1933,2067.2111235876914,2057.1071428571404,NaN,NaN,NaN,2100.921999449677,NaN,NaN,2000.6875,3021015,1877923.35,NaN,2080.916666666668,2016.3949999999993,-9.320110467111398,-9.391865033385784,-0.07175456627438592,31.276768960132983
2016-06-27T22:00:00Z,1982.5,2029.75,1982.25,2028.5,2092.125,2117.25,1933,2063.691930534265,2052.7499999999973,NaN,NaN,NaN,2100.921999449677,NaN,NaN,2005.75,2285755,1910648.4,NaN,2077.6428571428582,2015.9933333333322,-8.852630395490843,-11.13754256063794,-2.2849121651470967,42.48404784036298
2016-06-28T22:00:00Z,2028.25,2074.75,2022.75,2066.75,2092.125,2117.25,1933,2063.9699368493316,2051.678571428569,NaN,NaN,NaN,2100.921999449677,NaN,NaN,2048.125,2065151,1948027.7,NaN,2076.29761904762,2015.8766666666654,-5.63369668049922,-9.327033015771121,-3.6933363352719017,50.177925586272934
2016-06-29T22:00:00Z,2072.25,2091.25,2056.5,2090.25,2092.125,2117.25,1933,2066.3590334993924,2053.071428571426,NaN,NaN,NaN,2100.921999449677,NaN,NaN,2077.5625,2301226,1998090.9,NaN,2075.9285714285725,2015.9133333333323,-1.7874171577291742,-5.92760778243337,-4.1401906247041955,54.22898503527647
2016-06-30T22:00:00Z,2086.5,2100.75,2081.5,2096.25,2092.125,2117.25,1933,2069.0763940903566,2055.8571428571404,NaN,NaN,NaN,2100.921999449677,NaN,NaN,2091.25,1665376,1994051.7,NaN,2075.57142857143,2015.9683333333326,1.1377070038393464,-2.7180568699050127,-3.855763873744359,55.22991299357195
2016-07-04T22:00:00Z,2099.75,2104.75,2072.5,2082.75,2092.125,2117.25,1933,2070.3194491730515,2052.571428571426,NaN,NaN,NaN,2100.921999449677,NaN,NaN,2089.9375,1862935,2023549.75,NaN,2074.857142857144,2015.919999999999,2.0850914798233537,-1.2493995239651667,-3.3344910037885205,52.450645692952776
2016-07-05T22:00:00Z,2084,2094.5,2065.75,2094,2092.125,2117.25,1933,2072.4722265209557,2063.3571428571404,NaN,NaN,NaN,2100.921999449677,NaN,NaN,2084.5625,2054794,2069991.9,NaN,2074.178571428572,2016.0149999999992,3.3179384105922103,0.8129320094517425,-2.505006401140468,54.50521598249821
2016-07-06T22:00:00Z,2092,2102,2081.75,2092,2092.125,2117.25,1933,2074.2474786554144,2078.6428571428546,NaN,NaN,NaN,2100.921999449677,NaN,NaN,2091.9375,1666356,2087887.15,NaN,2073.3095238095243,2015.961666666666,3.8119335060278936,2.2599104813943995,-1.552023024633494,54.058019205769995
